neighborhood_name,neighborhood_clean,neighborhood_normalized,district,province,source,osm_type,lat,lon
Bağıvar Mahallesi,bağıvar,bagivar,Dicle,Diyarbakır,osm_nominatim,administrative,37.8693293,40.2440847
Bozok,bozok,bozok,Dicle,Diyarbakır,osm_overpass,neighbourhood,38.4503398,40.3479228
Cami,cami,cami,Dicle,Diyarbakır,osm_overpass,suburb,38.2532691,40.7808849
Cami Kebir Mah.,cami kebir,cami kebir,Dicle,Diyarbakır,osm_overpass,suburb,37.9119249,40.2353952
Cami Nebi Mah.,cami nebi,cami nebi,Dicle,Diyarbakır,osm_overpass,suburb,37.9148136,40.2364136
Camii Mah.,camii,camii,Dicle,Diyarbakır,osm_overpass,suburb,38.1433628,41.0072947
Camiikebir Mah.,camiikebir,camiikebir,Dicle,Diyarbakır,osm_overpass,suburb,38.2113248,39.2868688
Camiisuk Mah.,camiisuk,camiisuk,Dicle,Diyarbakır,osm_overpass,suburb,38.2121399,39.2877094
Camikebir,camikebir,camikebir,Dicle,Diyarbakır,osm_overpass,suburb,38.4684403,40.6418517
Cemal Yılmaz Mah.,cemal yılmaz,cemal yilmaz,Dicle,Diyarbakır,osm_overpass,suburb,37.9074862,40.236473
Cevat Paşa Mah.,cevat paşa,cevat pasa,Dicle,Diyarbakır,osm_overpass,suburb,37.9148043,40.2383198
Cumhuriyet Mah.,cumhuriyet,cumhuriyet,Dicle,Diyarbakır,osm_overpass,suburb,37.9358542,40.2107585
Dabanoğlu Mah.,dabanoğlu,dabanoglu,Dicle,Diyarbakır,osm_overpass,suburb,37.9125876,40.2392814
Delvan,delvan,delvan,Dicle,Diyarbakır,osm_overpass,suburb,38.4638537,40.6437185
Dere,dere,dere,Dicle,Diyarbakır,osm_overpass,suburb,38.2385509,40.0675893
Dereli,dereli,dereli,Dicle,Diyarbakır,osm_overpass,suburb,38.4125064,40.3901498
Dicle Mah.,dicle,dicle,Dicle,Diyarbakır,osm_nominatim,suburb,37.8422537,40.6643454
Diclekent Mah.,diclekent,diclekent,Dicle,Diyarbakır,osm_overpass,suburb,37.945635,40.1759556
Dokuzçeltik,dokuzçeltik,dokuzceltik,Dicle,Diyarbakır,osm_overpass,suburb,37.9757078,40.1886928
Dumlupınar Mah.,dumlupınar,dumlupinar,Dicle,Diyarbakır,osm_overpass,suburb,37.8510959,40.6583341
Dönenkaya,dönenkaya,donenkaya,Dicle,Diyarbakır,osm_overpass,neighbourhood,38.1945517,41.0956605
Dönümlü,dönümlü,donumlu,Dicle,Diyarbakır,osm_overpass,suburb,37.9565265,40.2205368
Elhuvan,elhuvan,elhuvan,Dicle,Diyarbakır,osm_overpass,suburb,38.2547856,40.7824191
Esentepe Mah.,esentepe,esentepe,Dicle,Diyarbakır,osm_overpass,suburb,37.8547105,40.6749206
Eski Mahalle,eski mahalle,eski mahalle,Dicle,Diyarbakır,osm_overpass,suburb,37.7269239,40.4162764
Fabrika Mah.,fabrika,fabrika,Dicle,Diyarbakır,osm_overpass,suburb,37.9625666,40.1799772
Fatih Mah.,fatih,fatih,Dicle,Diyarbakır,osm_overpass,suburb,37.9144128,40.2124262
Fatihpaşa Mah.,fatihpaşa,fatihpasa,Dicle,Diyarbakır,osm_overpass,suburb,37.9121636,40.2435399
Feridun Mah.,feridun,feridun,Dicle,Diyarbakır,osm_overpass,suburb,38.1440856,41.0122195
Ferit Köşk Mah.,ferit köşk,ferit kosk,Dicle,Diyarbakır,osm_overpass,suburb,37.9263631,40.2371001
Fetih Mah.,fetih,fetih,Dicle,Diyarbakır,osm_overpass,suburb,37.9229589,40.2599201
Fevzi Çakmak Mah.,fevzi çakmak,fevzi cakmak,Dicle,Diyarbakır,osm_overpass,suburb,38.2663403,39.7614769
Fırat Mah.,fırat,firat,Dicle,Diyarbakır,osm_overpass,suburb,37.9283094,40.1518709
Gazi,gazi,gazi,Dicle,Diyarbakır,osm_overpass,suburb,37.7120552,40.4271769
Görece,görece,gorece,Dicle,Diyarbakır,osm_overpass,neighbourhood,37.612171,40.069485
Gündoğuran,gündoğuran,gundoguran,Dicle,Diyarbakır,osm_overpass,suburb,38.2572983,40.0809038
Güngeçti,güngeçti,gungecti,Dicle,Diyarbakır,osm_overpass,neighbourhood,38.3554265,41.1229818
Gürdoğan Mah.,gürdoğan,gurdogan,Dicle,Diyarbakır,osm_overpass,suburb,37.9405195,40.215387
Hasırlı Mah.,hasırlı,hasirli,Dicle,Diyarbakır,osm_overpass,suburb,37.9088105,40.2411911
Huzurevleri Mah.,huzurevleri,huzurevleri,Dicle,Diyarbakır,osm_overpass,suburb,37.9399379,40.1972261
Hürriyet,hürriyet,hurriyet,Dicle,Diyarbakır,osm_overpass,suburb,38.2503362,40.7827548
İskenderpaşa Mah.,i̇skenderpaşa,i̇skenderpasa,Dicle,Diyarbakır,osm_overpass,suburb,37.9134908,40.2322085
İstasyon Mah.,i̇stasyon,i̇stasyon,Dicle,Diyarbakır,osm_overpass,suburb,38.2607685,39.7565243
İşkar,i̇şkar,i̇skar,Dicle,Diyarbakır,osm_overpass,suburb,38.2584951,40.7797525
Kala,kala,kala,Dicle,Diyarbakır,osm_overpass,suburb,38.1348958,39.4461369
Kale Mah.,kale,kale,Dicle,Diyarbakır,osm_overpass,suburb,38.1430911,41.0030637
Kali,kali,kali,Dicle,Diyarbakır,osm_overpass,suburb,38.4609974,40.6442121
Karabaş mahallesi,karabaş,karabas,Dicle,Diyarbakır,osm_overpass,neighbourhood,,
Karahasan,karahasan,karahasan,Dicle,Diyarbakır,osm_overpass,suburb,38.4535971,40.6423005
Karaçalı,karaçalı,karacali,Dicle,Diyarbakır,osm_overpass,suburb,37.9527882,40.3177794
Karşıyaka Mah.,karşıyaka,karsiyaka,Dicle,Diyarbakır,osm_overpass,suburb,38.2121929,39.2933965
Kaya Mah.,kaya,kaya,Dicle,Diyarbakır,osm_overpass,suburb,38.2917204,40.5054556
Kaynartepe Mah.,kaynartepe,kaynartepe,Dicle,Diyarbakır,osm_overpass,suburb,37.9190483,40.2129926
Kelvan,kelvan,kelvan,Dicle,Diyarbakır,osm_overpass,suburb,38.4600229,40.6498554
Kemaliye Mah.,kemaliye,kemaliye,Dicle,Diyarbakır,osm_overpass,suburb,38.2685965,39.762162
Kemertaş Mah.,kemertaş,kemertas,Dicle,Diyarbakır,osm_overpass,suburb,38.270217,39.7565915
Konak Mah.,konak,konak,Dicle,Diyarbakır,osm_overpass,suburb,38.1379455,41.0143195
Kooperatif Mah.,kooperatif,kooperatif,Dicle,Diyarbakır,osm_overpass,suburb,37.830504,40.661115
Kooperatifler Mah.,kooperatifler,kooperatifler,Dicle,Diyarbakır,osm_overpass,suburb,37.9197561,40.2188694
Kurtuluş Mah.,kurtuluş,kurtulus,Dicle,Diyarbakır,osm_overpass,suburb,37.8500951,40.6625903
Körhat Mah.,körhat,korhat,Dicle,Diyarbakır,osm_overpass,suburb,37.9108664,40.2111385
Körtük,körtük,kortuk,Dicle,Diyarbakır,osm_overpass,suburb,38.4542931,40.6494477
Köseli,köseli,koseli,Dicle,Diyarbakır,osm_overpass,suburb,37.843338,40.607763
Lalebey Mah.,lalebey,lalebey,Dicle,Diyarbakır,osm_overpass,suburb,37.9091109,40.2309145
Leylek,leylek,leylek,Dicle,Diyarbakır,osm_overpass,neighbourhood,38.0452944,40.0648105
Makam Dağı Mah.,makam dağı,makam dagi,Dicle,Diyarbakır,osm_overpass,suburb,38.2717459,39.7889663
Medya Mah.,medya,medya,Dicle,Diyarbakır,osm_overpass,suburb,37.9505469,40.180969
Melikahmet Mah.,melikahmet,melikahmet,Dicle,Diyarbakır,osm_overpass,suburb,37.9107385,40.2309649
Merkez,merkez,merkez,Dicle,Diyarbakır,osm_overpass,suburb,38.4118501,40.3939976
Merkez Eski Mah.,merkez eski,merkez eski,Dicle,Diyarbakır,osm_overpass,suburb,38.500902,41.007585
Merkez Yeni Mah.,merkez yeni,merkez yeni,Dicle,Diyarbakır,osm_overpass,suburb,38.4987944,41.0105569
Mescit Mah.,mescit,mescit,Dicle,Diyarbakır,osm_overpass,suburb,38.1401191,41.0085774
Mevlana Halit Mah.,mevlana halit,mevlana halit,Dicle,Diyarbakır,osm_overpass,suburb,37.9281684,40.2000326
Mezopotamya Mah.,mezopotamya,mezopotamya,Dicle,Diyarbakır,osm_overpass,suburb,37.9380424,40.1661364
Mulla,mulla,mulla,Dicle,Diyarbakır,osm_overpass,suburb,38.4592668,40.6463364
Muradiye Mah.,muradiye,muradiye,Dicle,Diyarbakır,osm_overpass,suburb,37.9171789,40.2107991
Müminağa,müminağa,muminaga,Dicle,Diyarbakır,osm_overpass,suburb,38.4564775,40.6501773
Namık Kemal Mah.,namık kemal,namik kemal,Dicle,Diyarbakır,osm_overpass,suburb,38.2661838,39.764992
Obalı,obalı,obali,Dicle,Diyarbakır,osm_overpass,suburb,37.8373788,40.6460322
Orta Mahalle,orta mahalle,orta mahalle,Dicle,Diyarbakır,osm_overpass,neighbourhood,38.0729496,39.3350677
Ortaören,ortaören,ortaoren,Dicle,Diyarbakır,osm_overpass,neighbourhood,37.8540916,39.960596
Peyas Mah.,peyas,peyas,Dicle,Diyarbakır,osm_overpass,suburb,37.9368643,40.174936
Sanayi Mah.,sanayi,sanayi,Dicle,Diyarbakır,osm_overpass,suburb,37.8465143,40.6806364
Saray Mah.,saray,saray,Dicle,Diyarbakır,osm_overpass,suburb,38.2703014,39.7605332
Savaş Mah.,savaş,savas,Dicle,Diyarbakır,osm_overpass,suburb,37.9106755,40.2379361
Selahattin Mah.,selahattin,selahattin,Dicle,Diyarbakır,osm_overpass,suburb,38.1406485,41.0051964
Selahattin Eyyubi Mah.,selahattin eyyubi,selahattin eyyubi,Dicle,Diyarbakır,osm_overpass,suburb,37.9335635,40.2023501
Serapgüzeli,serapgüzeli,serapguzeli,Dicle,Diyarbakır,osm_overpass,neighbourhood,37.9057878,40.0816011
Seyrantepe Mah.,seyrantepe,seyrantepe,Dicle,Diyarbakır,osm_overpass,suburb,37.8495741,40.687533
Seyrantepe Sanayi Mah.,seyrantepe sanayi,seyrantepe sanayi,Dicle,Diyarbakır,osm_overpass,suburb,37.9462755,40.1946561
Süleyman Nazif Mah.,süleyman nazif,suleyman nazif,Dicle,Diyarbakır,osm_overpass,suburb,37.9098595,40.2354204
Talaytepe Mah.,talaytepe,talaytepe,Dicle,Diyarbakır,osm_overpass,suburb,37.9544161,40.1256462
Tekel Mah.,tekel,tekel,Dicle,Diyarbakır,osm_overpass,suburb,38.1367442,41.0055014
Tekel Maha.,tekel maha.,tekel maha.,Dicle,Diyarbakır,osm_overpass,suburb,37.8561927,40.6568587
Tepe,tepe,tepe,Dicle,Diyarbakır,osm_overpass,suburb,38.1364438,39.4526029
Tepecik,tepecik,tepecik,Dicle,Diyarbakır,osm_overpass,suburb,38.5123209,41.0209601
Terzili,terzili,terzili,Dicle,Diyarbakır,osm_overpass,neighbourhood,38.1199411,40.2458569
Topalan,topalan,topalan,Dicle,Diyarbakır,osm_overpass,suburb,38.2548277,40.780048
Turgut Özal Mah.,turgut özal,turgut ozal,Dicle,Diyarbakır,osm_overpass,suburb,38.4949823,41.0116298
Ulutürk Mah.,ulutürk,uluturk,Dicle,Diyarbakır,osm_overpass,suburb,37.8524616,40.6505117
Veziri,veziri,veziri,Dicle,Diyarbakır,osm_overpass,suburb,38.3864379,40.4069963
Yan,yan,yan,Dicle,Diyarbakır,osm_overpass,neighbourhood,38.0708288,39.3313725
Yarımca,yarımca,yarimca,Dicle,Diyarbakır,osm_overpass,neighbourhood,38.2627041,41.0998406
Yeniköy Mah.,yeniköy,yenikoy,Dicle,Diyarbakır,osm_overpass,suburb,37.9165849,40.1969912
Yenimahalle,yenimahalle,yenimahalle,Dicle,Diyarbakır,osm_overpass,suburb,37.7198294,40.4219627
Yenişehir Mah.,yenişehir,yenisehir,Dicle,Diyarbakır,osm_overpass,suburb,38.1516123,40.9918752
Yeşilköy,yeşil,yesil,Dicle,Diyarbakır,osm_overpass,suburb,38.5093658,41.0148661
Yeşil Mahalle,yeşil mahalle,yesil mahalle,Dicle,Diyarbakır,osm_overpass,suburb,37.7242593,40.4198169
Yeşilburç,yeşilburç,yesilburc,Dicle,Diyarbakır,osm_overpass,suburb,38.4585947,40.6540182
Yeşiltepe,yeşiltepe,yesiltepe,Dicle,Diyarbakır,osm_overpass,suburb,38.37588,40.0737905
Yiğitçavuş,yiğitçavuş,yigitcavus,Dicle,Diyarbakır,osm_overpass,suburb,37.9430098,40.2945622
Yolaltı,yolaltı,yolalti,Dicle,Diyarbakır,osm_overpass,suburb,37.9549232,40.1980794
Yukarı,yukarı,yukari,Dicle,Diyarbakır,osm_overpass,neighbourhood,38.2325953,40.1141481
Yukarı Kılıçtaşı,yukarı kılıçtaşı,yukari kilictasi,Dicle,Diyarbakır,osm_overpass,suburb,37.972595,40.2604428
Yukarı Mahalle,yukarı mahalle,yukari mahalle,Dicle,Diyarbakır,osm_overpass,neighbourhood,38.0762118,39.3349295
Yunus Emre Mah.,yunus emre,yunus emre,Dicle,Diyarbakır,osm_overpass,suburb,37.915051,40.2055604
Yüksek Mah.,yüksek,yuksek,Dicle,Diyarbakır,osm_overpass,suburb,38.1352726,41.0373132
Zirve,zirve,zirve,Dicle,Diyarbakır,osm_overpass,suburb,38.4136046,40.3927334
Ziya Gökalp Mah.,ziya gökalp,ziya gokalp,Dicle,Diyarbakır,osm_overpass,suburb,37.9081881,40.2370806
Çarıklı,çarıklı,carikli,Dicle,Diyarbakır,osm_overpass,suburb,37.8395593,40.2343011
Çarşı,çarşı,carsi,Dicle,Diyarbakır,osm_overpass,suburb,38.4564775,40.6457141
Çatmadal,çatmadal,catmadal,Dicle,Diyarbakır,osm_overpass,neighbourhood,37.5463924,40.005579
Çelebi,çelebi,celebi,Dicle,Diyarbakır,osm_overpass,suburb,38.3731884,40.0807428
Çukur,çukur,cukur,Dicle,Diyarbakır,osm_overpass,suburb,38.1348742,39.4494593
Çölgüzeli,çölgüzeli,colguzeli,Dicle,Diyarbakır,osm_overpass,suburb,37.9157299,40.0790716
Üçkuyu,üçkuyu,uckuyu,Dicle,Diyarbakır,osm_overpass,suburb,37.9888592,40.14242
Şaar,şaar,saar,Dicle,Diyarbakır,osm_overpass,suburb,38.4552173,40.6532028
Şehitlik Mah.,şehitlik,sehitlik,Dicle,Diyarbakır,osm_overpass,suburb,37.9053197,40.2200662
Şentepe Mah.,şentepe,sentepe,Dicle,Diyarbakır,osm_overpass,suburb,37.8562131,40.6642087
Şeyh Şamil Mah.,şeyh şamil,seyh samil,Dicle,Diyarbakır,osm_overpass,suburb,37.9256295,40.1969426
Şeyh Şerafettin Mah.,şeyh şerafettin,seyh serafettin,Dicle,Diyarbakır,osm_overpass,suburb,38.2876222,40.498314
Şirinevler Mah.,şirinevler,sirinevler,Dicle,Diyarbakır,osm_overpass,suburb,38.2643407,39.7555719
15 Temmuz,15 temmuz,15 temmuz,Ergani,Diyarbakır,osm_overpass,suburb,38.3696556,40.0693273
5 Nisan Mah.,5 nisan,5 nisan,Ergani,Diyarbakır,osm_overpass,suburb,37.9190163,40.2019511
Abdaldede Mah.,abdaldede,abdaldede,Ergani,Diyarbakır,osm_overpass,suburb,37.9086313,40.2351738
Adnan Menderes Mah.,adnan menderes,adnan menderes,Ergani,Diyarbakır,osm_overpass,suburb,38.2638791,39.7696348
Akpınar Mah.,akpınar,akpinar,Ergani,Diyarbakır,osm_overpass,suburb,37.8458689,40.6676095
Ali Paşa Mah.,ali paşa,ali pasa,Ergani,Diyarbakır,osm_overpass,suburb,37.9066336,40.230931
Alipınar Mah.,alipınar,alipinar,Ergani,Diyarbakır,osm_overpass,suburb,37.9073526,40.2097436
Altıok Mah.,altıok,altiok,Ergani,Diyarbakır,osm_overpass,suburb,37.8494372,40.6657598
Ambar Mahallesi,ambar,ambar,Ergani,Diyarbakır,osm_overpass,suburb,,
Aziziye Mah.,aziziye,aziziye,Ergani,Diyarbakır,osm_overpass,suburb,37.9403406,40.2109601
Aşağı,aşağı,asagi,Ergani,Diyarbakır,osm_overpass,neighbourhood,38.2229987,40.1215829
Aşağı Mahalle,aşağı mahalle,asagi mahalle,Ergani,Diyarbakır,osm_overpass,neighbourhood,38.0631407,39.3418402
Bagür Mah.,bagür,bagur,Ergani,Diyarbakır,osm_overpass,suburb,38.2618307,39.7595944
Bahçe,bahçe,bahce,Ergani,Diyarbakır,osm_overpass,suburb,38.2557703,40.7839119
Bahçelievler Mah.,bahçelievler,bahcelievler,Ergani,Diyarbakır,osm_overpass,suburb,38.1441694,40.9978239
Barış Mah.,barış,baris,Ergani,Diyarbakır,osm_overpass,suburb,37.9209462,40.1138749
Bağcılar Mah.,bağcılar,bagcilar,Ergani,Diyarbakır,osm_overpass,suburb,37.9240845,40.178328
Bağlar Mah.,bağlar,baglar,Ergani,Diyarbakır,osm_overpass,suburb,38.1492488,41.0060622
Bağlarbaşı,bağlarbaşı,baglarbasi,Ergani,Diyarbakır,osm_overpass,suburb,38.3745847,40.071516
Bağıvar,bağıvar,bagivar,Ergani,Diyarbakır,osm_overpass,suburb,37.8693293,40.2440847
Bozok,bozok,bozok,Ergani,Diyarbakır,osm_overpass,neighbourhood,38.4503398,40.3479228
Cami,cami,cami,Ergani,Diyarbakır,osm_overpass,suburb,38.2532691,40.7808849
Cami Kebir Mah.,cami kebir,cami kebir,Ergani,Diyarbakır,osm_overpass,suburb,37.9119249,40.2353952
Cami Nebi Mah.,cami nebi,cami nebi,Ergani,Diyarbakır,osm_overpass,suburb,37.9148136,40.2364136
Camii Mah.,camii,camii,Ergani,Diyarbakır,osm_overpass,suburb,38.1433628,41.0072947
Camiikebir Mah.,camiikebir,camiikebir,Ergani,Diyarbakır,osm_overpass,suburb,38.2113248,39.2868688
Camiisuk Mah.,camiisuk,camiisuk,Ergani,Diyarbakır,osm_overpass,suburb,38.2121399,39.2877094
Camikebir,camikebir,camikebir,Ergani,Diyarbakır,osm_overpass,suburb,38.4684403,40.6418517
Cemal Yılmaz Mah.,cemal yılmaz,cemal yilmaz,Ergani,Diyarbakır,osm_overpass,suburb,37.9074862,40.236473
Cevat Paşa Mah.,cevat paşa,cevat pasa,Ergani,Diyarbakır,osm_overpass,suburb,37.9148043,40.2383198
Cumhuriyet Mah.,cumhuriyet,cumhuriyet,Ergani,Diyarbakır,osm_overpass,suburb,37.9358542,40.2107585
Dabanoğlu Mah.,dabanoğlu,dabanoglu,Ergani,Diyarbakır,osm_overpass,suburb,37.9125876,40.2392814
Delvan,delvan,delvan,Ergani,Diyarbakır,osm_overpass,suburb,38.4638537,40.6437185
Dere,dere,dere,Ergani,Diyarbakır,osm_overpass,suburb,38.2385509,40.0675893
Dereli,dereli,dereli,Ergani,Diyarbakır,osm_overpass,suburb,38.4125064,40.3901498
Dicle Mah.,dicle,dicle,Ergani,Diyarbakır,osm_overpass,suburb,37.921855,40.2407145
Diclekent Mah.,diclekent,diclekent,Ergani,Diyarbakır,osm_overpass,suburb,37.945635,40.1759556
Dokuzçeltik,dokuzçeltik,dokuzceltik,Ergani,Diyarbakır,osm_overpass,suburb,37.9757078,40.1886928
Dumlupınar Mah.,dumlupınar,dumlupinar,Ergani,Diyarbakır,osm_overpass,suburb,37.8510959,40.6583341
